Station,Direction,Year,Month,Day,Time_Period,Volume,OBJECTID
130032 Washington,Inbound,2017,August,Wednesday,5-6 PM,1720,2417
130032 Washington,Inbound,2017,August,Wednesday,6-7 PM,1449,2418
130032 Washington,Inbound,2017,August,Wednesday,7-8 PM,1063,2419
130032 Washington,Inbound,2017,August,Wednesday,8-9 PM,867,2420
130032 Washington,Inbound,2017,August,Wednesday,9-10 PM,693,2421
130032 Washington,Inbound,2017,August,Wednesday,10-11 PM,545,2422
130032 Washington,Inbound,2017,August,Wednesday,11-12 PM,354,2423
130032 Washington,Inbound,2017,August,Thursday,12-1 AM,195,2424
130032 Washington,Inbound,2017,August,Thursday,1-2 AM,103,2425
130032 Washington,Inbound,2017,August,Thursday,2-3 AM,85,2426
130032 Washington,Inbound,2017,August,Thursday,3-4 AM,77,2427
130032 Washington,Inbound,2017,August,Thursday,4-5 AM,174,2428
130032 Washington,Inbound,2017,August,Thursday,5-6 AM,677,2429
130032 Washington,Inbound,2017,August,Thursday,6-7 AM,1695,2430
130032 Washington,Inbound,2017,August,Thursday,7-8 AM,2969,2431
130032 Washington,Inbound,2017,August,Thursday,8-9 AM,2412,2432
130032 Washington,Inbound,2017,August,Thursday,9-10 AM,1615,2433
130032 Washington,Inbound,2017,August,Thursday,10-11 AM,1404,2434
130032 Washington,Inbound,2017,August,Thursday,11-12 AM,1447,2435
130032 Washington,Inbound,2017,August,Thursday,12-1 PM,1560,2436
130032 Washington,Inbound,2017,August,Thursday,1-2 PM,1482,2437
130032 Washington,Inbound,2017,August,Thursday,2-3 PM,1457,2438
130032 Washington,Inbound,2017,August,Thursday,3-4 PM,1456,2439
130032 Washington,Inbound,2017,August,Thursday,4-5 PM,1577,2440
130032 Washington,Inbound,2017,August,Thursday,5-6 PM,1650,2441
130032 Washington,Inbound,2017,August,Thursday,6-7 PM,1416,2442
130032 Washington,Inbound,2017,August,Thursday,7-8 PM,1084,2443
130032 Washington,Inbound,2017,August,Thursday,8-9 PM,927,2444
130032 Washington,Inbound,2017,August,Thursday,9-10 PM,756,2445
130032 Washington,Inbound,2017,August,Thursday,10-11 PM,600,2446
130032 Washington,Inbound,2017,August,Thursday,11-12 PM,434,2447
130032 Washington,Inbound,2017,August,Friday,12-1 AM,253,2448
130032 Washington,Inbound,2017,August,Friday,1-2 AM,124,2449
130032 Washington,Inbound,2017,August,Friday,2-3 AM,102,2450
130032 Washington,Inbound,2017,August,Friday,3-4 AM,88,2451
130032 Washington,Inbound,2017,August,Friday,4-5 AM,172,2452
130032 Washington,Inbound,2017,August,Friday,5-6 AM,646,2453
130032 Washington,Inbound,2017,August,Friday,6-7 AM,1540,2454
130032 Washington,Inbound,2017,August,Friday,7-8 AM,2634,2455
130032 Washington,Inbound,2017,August,Friday,8-9 AM,2194,2456
130032 Washington,Inbound,2017,August,Friday,9-10 AM,1536,2457
130032 Washington,Inbound,2017,August,Friday,10-11 AM,1335,2458
130032 Washington,Inbound,2017,August,Friday,11-12 AM,1483,2459
130032 Washington,Inbound,2017,August,Friday,12-1 PM,1593,2460
130032 Washington,Inbound,2017,August,Friday,1-2 PM,1571,2461
130032 Washington,Inbound,2017,August,Friday,2-3 PM,1560,2462
130032 Washington,Inbound,2017,August,Friday,3-4 PM,1556,2463
130032 Washington,Inbound,2017,August,Friday,4-5 PM,1656,2464
130032 Washington,Inbound,2017,August,Friday,5-6 PM,1725,2465
130032 Washington,Inbound,2017,August,Friday,6-7 PM,1622,2466
130032 Washington,Inbound,2017,August,Friday,7-8 PM,1259,2467
130032 Washington,Inbound,2017,August,Friday,8-9 PM,1031,2468
130032 Washington,Inbound,2017,August,Friday,9-10 PM,887,2469
130032 Washington,Inbound,2017,August,Friday,10-11 PM,757,2470
130032 Washington,Inbound,2017,August,Friday,11-12 PM,569,2471
130032 Washington,Inbound,2017,August,Saturday,12-1 AM,349,2472
130032 Washington,Inbound,2017,August,Saturday,1-2 AM,212,2473
130032 Washington,Inbound,2017,August,Saturday,2-3 AM,170,2474
130032 Washington,Inbound,2017,August,Saturday,3-4 AM,101,2475
130032 Washington,Inbound,2017,August,Saturday,4-5 AM,125,2476
130032 Washington,Inbound,2017,August,Saturday,5-6 AM,346,2477
130032 Washington,Inbound,2017,August,Saturday,6-7 AM,616,2478
130032 Washington,Inbound,2017,August,Saturday,7-8 AM,788,2479
130032 Washington,Inbound,2017,August,Saturday,8-9 AM,1125,2480
130032 Washington,Inbound,2017,August,Saturday,9-10 AM,1411,2481
130032 Washington,Inbound,2017,August,Saturday,10-11 AM,1636,2482
130032 Washington,Inbound,2017,August,Saturday,11-12 AM,1539,2483
130032 Washington,Inbound,2017,August,Saturday,12-1 PM,1408,2484
130032 Washington,Inbound,2017,August,Saturday,1-2 PM,1350,2485
130032 Washington,Inbound,2017,August,Saturday,2-3 PM,1277,2486
130032 Washington,Inbound,2017,August,Saturday,3-4 PM,1232,2487
130032 Washington,Inbound,2017,August,Saturday,4-5 PM,1285,2488
130032 Washington,Inbound,2017,August,Saturday,5-6 PM,1245,2489
130032 Washington,Inbound,2017,August,Saturday,6-7 PM,1215,2490
130032 Washington,Inbound,2017,August,Saturday,7-8 PM,997,2491
130032 Washington,Inbound,2017,August,Saturday,8-9 PM,902,2492
130032 Washington,Inbound,2017,August,Saturday,9-10 PM,851,2493
130032 Washington,Inbound,2017,August,Saturday,10-11 PM,678,2494
130032 Washington,Inbound,2017,August,Saturday,11-12 PM,530,2495
130032 Washington,Inbound,2017,August,Sunday,12-1 AM,417,2496
130032 Washington,Inbound,2017,August,Sunday,1-2 AM,233,2497
130032 Washington,Inbound,2017,August,Sunday,2-3 AM,190,2498
130032 Washington,Inbound,2017,August,Sunday,3-4 AM,108,2499
130032 Washington,Inbound,2017,August,Sunday,4-5 AM,96,2500
130032 Washington,Inbound,2017,August,Sunday,5-6 AM,156,2501
130032 Washington,Inbound,2017,August,Sunday,6-7 AM,347,2502
130032 Washington,Inbound,2017,August,Sunday,7-8 AM,343,2503
130032 Washington,Inbound,2017,August,Sunday,8-9 AM,573,2504
130032 Washington,Inbound,2017,August,Sunday,9-10 AM,747,2505
130032 Washington,Inbound,2017,August,Sunday,10-11 AM,1028,2506
130032 Washington,Inbound,2017,August,Sunday,11-12 AM,1177,2507
130032 Washington,Inbound,2017,August,Sunday,12-1 PM,1314,2508
130032 Washington,Inbound,2017,August,Sunday,1-2 PM,1345,2509
130032 Washington,Inbound,2017,August,Sunday,2-3 PM,1340,2510
130032 Washington,Inbound,2017,August,Sunday,3-4 PM,1301,2511
130032 Washington,Inbound,2017,August,Sunday,4-5 PM,1208,2512
130032 Washington,Inbound,2017,August,Sunday,5-6 PM,1144,2513
130032 Washington,Inbound,2017,August,Sunday,6-7 PM,1107,2514
130032 Washington,Inbound,2017,August,Sunday,7-8 PM,949,2515
130032 Washington,Inbound,2017,August,Sunday,8-9 PM,748,2516
130032 Washington,Inbound,2017,August,Sunday,9-10 PM,569,2517
130032 Washington,Inbound,2017,August,Sunday,10-11 PM,436,2518
130032 Washington,Inbound,2017,August,Sunday,11-12 PM,300,2519
130032 Washington,Outbound,2017,August,Monday,12-1 AM,182,2520
130032 Washington,Outbound,2017,August,Monday,1-2 AM,103,2521
130032 Washington,Outbound,2017,August,Monday,2-3 AM,84,2522
130032 Washington,Outbound,2017,August,Monday,3-4 AM,61,2523
130032 Washington,Outbound,2017,August,Monday,4-5 AM,122,2524
130032 Washington,Outbound,2017,August,Monday,5-6 AM,277,2525
130032 Washington,Outbound,2017,August,Monday,6-7 AM,618,2526
130032 Washington,Outbound,2017,August,Monday,7-8 AM,1230,2527
130032 Washington,Outbound,2017,August,Monday,8-9 AM,1207,2528
130032 Washington,Outbound,2017,August,Monday,9-10 AM,1093,2529
130032 Washington,Outbound,2017,August,Monday,10-11 AM,1194,2530
130032 Washington,Outbound,2017,August,Monday,11-12 AM,1485,2531
130032 Washington,Outbound,2017,August,Monday,12-1 PM,1588,2532
130032 Washington,Outbound,2017,August,Monday,1-2 PM,1576,2533
130032 Washington,Outbound,2017,August,Monday,2-3 PM,1833,2534
130032 Washington,Outbound,2017,August,Monday,3-4 PM,2454,2535
130032 Washington,Outbound,2017,August,Monday,4-5 PM,3179,2536
130032 Washington,Outbound,2017,August,Monday,5-6 PM,2869,2537
130032 Washington,Outbound,2017,August,Monday,6-7 PM,1641,2538
130032 Washington,Outbound,2017,August,Monday,7-8 PM,1153,2539
130032 Washington,Outbound,2017,August,Monday,8-9 PM,986,2540
130032 Washington,Outbound,2017,August,Monday,9-10 PM,722,2541
130032 Washington,Outbound,2017,August,Monday,10-11 PM,558,2542
130032 Washington,Outbound,2017,August,Monday,11-12 PM,378,2543
130032 Washington,Outbound,2017,August,Tuesday,12-1 AM,200,2544
130032 Washington,Outbound,2017,August,Tuesday,1-2 AM,136,2545
130032 Washington,Outbound,2017,August,Tuesday,2-3 AM,108,2546
130032 Washington,Outbound,2017,August,Tuesday,3-4 AM,63,2547
130032 Washington,Outbound,2017,August,Tuesday,4-5 AM,112,2548
130032 Washington,Outbound,2017,August,Tuesday,5-6 AM,283,2549
130032 Washington,Outbound,2017,August,Tuesday,6-7 AM,644,2550
130032 Washington,Outbound,2017,August,Tuesday,7-8 AM,1272,2551
130032 Washington,Outbound,2017,August,Tuesday,8-9 AM,1258,2552
130032 Washington,Outbound,2017,August,Tuesday,9-10 AM,1134,2553
130032 Washington,Outbound,2017,August,Tuesday,10-11 AM,1246,2554
130032 Washington,Outbound,2017,August,Tuesday,11-12 AM,1532,2555
130032 Washington,Outbound,2017,August,Tuesday,12-1 PM,1683,2556
130032 Washington,Outbound,2017,August,Tuesday,1-2 PM,1660,2557
130032 Washington,Outbound,2017,August,Tuesday,2-3 PM,1974,2558
130032 Washington,Outbound,2017,August,Tuesday,3-4 PM,2629,2559
130032 Washington,Outbound,2017,August,Tuesday,4-5 PM,3242,2560
130032 Washington,Outbound,2017,August,Tuesday,5-6 PM,3004,2561
130032 Washington,Outbound,2017,August,Tuesday,6-7 PM,1908,2562
130032 Washington,Outbound,2017,August,Tuesday,7-8 PM,1355,2563
130032 Washington,Outbound,2017,August,Tuesday,8-9 PM,1228,2564
130032 Washington,Outbound,2017,August,Tuesday,9-10 PM,852,2565
130032 Washington,Outbound,2017,August,Tuesday,10-11 PM,641,2566
130032 Washington,Outbound,2017,August,Tuesday,11-12 PM,423,2567
130032 Washington,Outbound,2017,August,Wednesday,12-1 AM,230,2568
130032 Washington,Outbound,2017,August,Wednesday,1-2 AM,145,2569
130032 Washington,Outbound,2017,August,Wednesday,2-3 AM,111,2570
130032 Washington,Outbound,2017,August,Wednesday,3-4 AM,61,2571
130032 Washington,Outbound,2017,August,Wednesday,4-5 AM,118,2572
130032 Washington,Outbound,2017,August,Wednesday,5-6 AM,244,2573
130032 Washington,Outbound,2017,August,Wednesday,6-7 AM,637,2574
130032 Washington,Outbound,2017,August,Wednesday,7-8 AM,1236,2575
130032 Washington,Outbound,2017,August,Wednesday,8-9 AM,1227,2576
130032 Washington,Outbound,2017,August,Wednesday,9-10 AM,1146,2577
130032 Washington,Outbound,2017,August,Wednesday,10-11 AM,1228,2578
130032 Washington,Outbound,2017,August,Wednesday,11-12 AM,1484,2579
130032 Washington,Outbound,2017,August,Wednesday,12-1 PM,1702,2580
130032 Washington,Outbound,2017,August,Wednesday,1-2 PM,1735,2581
130032 Washington,Outbound,2017,August,Wednesday,2-3 PM,2005,2582
130032 Washington,Outbound,2017,August,Wednesday,3-4 PM,2598,2583
130032 Washington,Outbound,2017,August,Wednesday,4-5 PM,3172,2584
130032 Washington,Outbound,2017,August,Wednesday,5-6 PM,2938,2585
130032 Washington,Outbound,2017,August,Wednesday,6-7 PM,1807,2586
130032 Washington,Outbound,2017,August,Wednesday,7-8 PM,1341,2587
130032 Washington,Outbound,2017,August,Wednesday,8-9 PM,1208,2588
130032 Washington,Outbound,2017,August,Wednesday,9-10 PM,1011,2589
130032 Washington,Outbound,2017,August,Wednesday,10-11 PM,737,2590
130032 Washington,Outbound,2017,August,Wednesday,11-12 PM,460,2591
130032 Washington,Outbound,2017,August,Thursday,12-1 AM,238,2592
130032 Washington,Outbound,2017,August,Thursday,1-2 AM,151,2593
130032 Washington,Outbound,2017,August,Thursday,2-3 AM,112,2594
130032 Washington,Outbound,2017,August,Thursday,3-4 AM,68,2595
130032 Washington,Outbound,2017,August,Thursday,4-5 AM,121,2596
130032 Washington,Outbound,2017,August,Thursday,5-6 AM,273,2597
130032 Washington,Outbound,2017,August,Thursday,6-7 AM,613,2598
130032 Washington,Outbound,2017,August,Thursday,7-8 AM,1239,2599
130032 Washington,Outbound,2017,August,Thursday,8-9 AM,1257,2600
130032 Washington,Outbound,2017,August,Thursday,9-10 AM,1151,2601
130032 Washington,Outbound,2017,August,Thursday,10-11 AM,1281,2602
130032 Washington,Outbound,2017,August,Thursday,11-12 AM,1530,2603
130032 Washington,Outbound,2017,August,Thursday,12-1 PM,1740,2604
130032 Washington,Outbound,2017,August,Thursday,1-2 PM,1744,2605
130032 Washington,Outbound,2017,August,Thursday,2-3 PM,1933,2606
130032 Washington,Outbound,2017,August,Thursday,3-4 PM,2630,2607
130032 Washington,Outbound,2017,August,Thursday,4-5 PM,3085,2608
130032 Washington,Outbound,2017,August,Thursday,5-6 PM,3007,2609
130032 Washington,Outbound,2017,August,Thursday,6-7 PM,1745,2610
130032 Washington,Outbound,2017,August,Thursday,7-8 PM,1321,2611
130032 Washington,Outbound,2017,August,Thursday,8-9 PM,1200,2612
130032 Washington,Outbound,2017,August,Thursday,9-10 PM,924,2613
130032 Washington,Outbound,2017,August,Thursday,10-11 PM,720,2614
130032 Washington,Outbound,2017,August,Thursday,11-12 PM,495,2615
130032 Washington,Outbound,2017,August,Friday,12-1 AM,269,2616
130032 Washington,Outbound,2017,August,Friday,1-2 AM,206,2617
130032 Washington,Outbound,2017,August,Friday,2-3 AM,154,2618
130032 Washington,Outbound,2017,August,Friday,3-4 AM,94,2619
130032 Washington,Outbound,2017,August,Friday,4-5 AM,111,2620
130032 Washington,Outbound,2017,August,Friday,5-6 AM,254,2621
130032 Washington,Outbound,2017,August,Friday,6-7 AM,581,2622
130032 Washington,Outbound,2017,August,Friday,7-8 AM,1132,2623
130032 Washington,Outbound,2017,August,Friday,8-9 AM,1199,2624
130032 Washington,Outbound,2017,August,Friday,9-10 AM,1177,2625
130032 Washington,Outbound,2017,August,Friday,10-11 AM,1263,2626
130032 Washington,Outbound,2017,August,Friday,11-12 AM,1626,2627
130032 Washington,Outbound,2017,August,Friday,12-1 PM,1907,2628
130032 Washington,Outbound,2017,August,Friday,1-2 PM,1893,2629
130032 Washington,Outbound,2017,August,Friday,2-3 PM,2172,2630
130032 Washington,Outbound,2017,August,Friday,3-4 PM,2707,2631
130032 Washington,Outbound,2017,August,Friday,4-5 PM,3082,2632
130032 Washington,Outbound,2017,August,Friday,5-6 PM,2537,2633
130032 Washington,Outbound,2017,August,Friday,6-7 PM,1623,2634
130032 Washington,Outbound,2017,August,Friday,7-8 PM,1293,2635
130032 Washington,Outbound,2017,August,Friday,8-9 PM,1237,2636
130032 Washington,Outbound,2017,August,Friday,9-10 PM,1286,2637
130032 Washington,Outbound,2017,August,Friday,10-11 PM,1046,2638
130032 Washington,Outbound,2017,August,Friday,11-12 PM,766,2639
130032 Washington,Outbound,2017,August,Saturday,12-1 AM,477,2640
130032 Washington,Outbound,2017,August,Saturday,1-2 AM,329,2641
130032 Washington,Outbound,2017,August,Saturday,2-3 AM,293,2642
130032 Washington,Outbound,2017,August,Saturday,3-4 AM,185,2643
130032 Washington,Outbound,2017,August,Saturday,4-5 AM,112,2644
130032 Washington,Outbound,2017,August,Saturday,5-6 AM,153,2645
130032 Washington,Outbound,2017,August,Saturday,6-7 AM,266,2646
130032 Washington,Outbound,2017,August,Saturday,7-8 AM,536,2647
130032 Washington,Outbound,2017,August,Saturday,8-9 AM,786,2648
130032 Washington,Outbound,2017,August,Saturday,9-10 AM,1092,2649
130032 Washington,Outbound,2017,August,Saturday,10-11 AM,1395,2650
130032 Washington,Outbound,2017,August,Saturday,11-12 AM,1637,2651
130032 Washington,Outbound,2017,August,Saturday,12-1 PM,1787,2652
130032 Washington,Outbound,2017,August,Saturday,1-2 PM,1724,2653
130032 Washington,Outbound,2017,August,Saturday,2-3 PM,1702,2654
130032 Washington,Outbound,2017,August,Saturday,3-4 PM,1604,2655
130032 Washington,Outbound,2017,August,Saturday,4-5 PM,1459,2656
130032 Washington,Outbound,2017,August,Saturday,5-6 PM,1279,2657
130032 Washington,Outbound,2017,August,Saturday,6-7 PM,1163,2658
130032 Washington,Outbound,2017,August,Saturday,7-8 PM,1052,2659
130032 Washington,Outbound,2017,August,Saturday,8-9 PM,1097,2660
130032 Washington,Outbound,2017,August,Saturday,9-10 PM,1018,2661
130032 Washington,Outbound,2017,August,Saturday,10-11 PM,861,2662
130032 Washington,Outbound,2017,August,Saturday,11-12 PM,668,2663
130032 Washington,Outbound,2017,August,Sunday,12-1 AM,527,2664
130032 Washington,Outbound,2017,August,Sunday,1-2 AM,328,2665
130032 Washington,Outbound,2017,August,Sunday,2-3 AM,323,2666
130032 Washington,Outbound,2017,August,Sunday,3-4 AM,182,2667
130032 Washington,Outbound,2017,August,Sunday,4-5 AM,114,2668
130032 Washington,Outbound,2017,August,Sunday,5-6 AM,106,2669
130032 Washington,Outbound,2017,August,Sunday,6-7 AM,179,2670
130032 Washington,Outbound,2017,August,Sunday,7-8 AM,337,2671
130032 Washington,Outbound,2017,August,Sunday,8-9 AM,452,2672
130032 Washington,Outbound,2017,August,Sunday,9-10 AM,702,2673
130032 Washington,Outbound,2017,August,Sunday,10-11 AM,1030,2674
130032 Washington,Outbound,2017,August,Sunday,11-12 AM,1224,2675
130032 Washington,Outbound,2017,August,Sunday,12-1 PM,1421,2676
130032 Washington,Outbound,2017,August,Sunday,1-2 PM,1427,2677
130032 Washington,Outbound,2017,August,Sunday,2-3 PM,1523,2678
130032 Washington,Outbound,2017,August,Sunday,3-4 PM,1587,2679
130032 Washington,Outbound,2017,August,Sunday,4-5 PM,1398,2680
130032 Washington,Outbound,2017,August,Sunday,5-6 PM,1221,2681
130032 Washington,Outbound,2017,August,Sunday,6-7 PM,1089,2682
130032 Washington,Outbound,2017,August,Sunday,7-8 PM,963,2683
130032 Washington,Outbound,2017,August,Sunday,8-9 PM,813,2684
130032 Washington,Outbound,2017,August,Sunday,9-10 PM,629,2685
130032 Washington,Outbound,2017,August,Sunday,10-11 PM,490,2686
130032 Washington,Outbound,2017,August,Sunday,11-12 PM,366,2687
130032 Washington,Inbound,2017,September,Monday,12-1 AM,200,2688
130032 Washington,Inbound,2017,September,Monday,1-2 AM,100,2689
130032 Washington,Inbound,2017,September,Monday,2-3 AM,82,2690
130032 Washington,Inbound,2017,September,Monday,3-4 AM,76,2691
130032 Washington,Inbound,2017,September,Monday,4-5 AM,131,2692
130032 Washington,Inbound,2017,September,Monday,5-6 AM,536,2693
130032 Washington,Inbound,2017,September,Monday,6-7 AM,1291,2694
130032 Washington,Inbound,2017,September,Monday,7-8 AM,2376,2695
130032 Washington,Inbound,2017,September,Monday,8-9 AM,2113,2696
130032 Washington,Inbound,2017,September,Monday,9-10 AM,1297,2697
130032 Washington,Inbound,2017,September,Monday,10-11 AM,1120,2698
130032 Washington,Inbound,2017,September,Monday,11-12 AM,1269,2699
130032 Washington,Inbound,2017,September,Monday,12-1 PM,1372,2700
130032 Washington,Inbound,2017,September,Monday,1-2 PM,1327,2701
130032 Washington,Inbound,2017,September,Monday,2-3 PM,1342,2702
130032 Washington,Inbound,2017,September,Monday,3-4 PM,1326,2703
130032 Washington,Inbound,2017,September,Monday,4-5 PM,1406,2704
130032 Washington,Inbound,2017,September,Monday,5-6 PM,1388,2705
130032 Washington,Inbound,2017,September,Monday,6-7 PM,1184,2706
130032 Washington,Inbound,2017,September,Monday,7-8 PM,934,2707
130032 Washington,Inbound,2017,September,Monday,8-9 PM,752,2708
130032 Washington,Inbound,2017,September,Monday,9-10 PM,579,2709
130032 Washington,Inbound,2017,September,Monday,10-11 PM,420,2710
130032 Washington,Inbound,2017,September,Monday,11-12 PM,263,2711
130032 Washington,Inbound,2017,September,Tuesday,12-1 AM,155,2712
130032 Washington,Inbound,2017,September,Tuesday,1-2 AM,91,2713
130032 Washington,Inbound,2017,September,Tuesday,2-3 AM,81,2714
130032 Washington,Inbound,2017,September,Tuesday,3-4 AM,70,2715
130032 Washington,Inbound,2017,September,Tuesday,4-5 AM,193,2716
130032 Washington,Inbound,2017,September,Tuesday,5-6 AM,692,2717
130032 Washington,Inbound,2017,September,Tuesday,6-7 AM,1745,2718
130032 Washington,Inbound,2017,September,Tuesday,7-8 AM,3063,2719
130032 Washington,Inbound,2017,September,Tuesday,8-9 AM,2769,2720
130032 Washington,Inbound,2017,September,Tuesday,9-10 AM,1585,2721
130032 Washington,Inbound,2017,September,Tuesday,10-11 AM,1281,2722
130032 Washington,Inbound,2017,September,Tuesday,11-12 AM,1317,2723
130032 Washington,Inbound,2017,September,Tuesday,12-1 PM,1462,2724
130032 Washington,Inbound,2017,September,Tuesday,1-2 PM,1361,2725
130032 Washington,Inbound,2017,September,Tuesday,2-3 PM,1343,2726
130032 Washington,Inbound,2017,September,Tuesday,3-4 PM,1392,2727
130032 Washington,Inbound,2017,September,Tuesday,4-5 PM,1577,2728
130032 Washington,Inbound,2017,September,Tuesday,5-6 PM,1542,2729
130032 Washington,Inbound,2017,September,Tuesday,6-7 PM,1389,2730
